!CSV A.01.01
!Keysight Technologies,N5242B,MY58422168,A.13.50.09
!Date: Friday, July 09, 2021 19:34:06
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Sdd11(DB),Sdd11(DEG),Sdd12(DB),Sdd12(DEG),Sdc11(DB),Sdc11(DEG),Sdc12(DB),Sdc12(DEG),Sdd21(DB),Sdd21(DEG),Sdd22(DB),Sdd22(DEG),Sdc21(DB),Sdc21(DEG),Sdc22(DB),Sdc22(DEG),Scd11(DB),Scd11(DEG),Scd12(DB),Scd12(DEG),Scc11(DB),Scc11(DEG),Scc12(DB),Scc12(DEG),Scd21(DB),Scd21(DEG),Scd22(DB),Scd22(DEG),Scc21(DB),Scc21(DEG),Scc22(DB),Scc22(DEG)
16625000000,-3.5323882,-170.80685,-41.420197,-102.04016,-41.479374,-40.250439,-65.992035,77.077667,11.50851,-61.594032,-9.4703951,129.6463,-43.122486,136.83194,-36.627014,114.53831,-20.275137,7.3348675,-44.86935,-67.460426,-4.0454822,-112.13084,-21.278446,-32.624138,-16.319468,-16.785246,-36.327461,115.86129,-5.3250356,-44.657036,-10.059798,102.48682
16630000000,-3.547961,-171.01396,-42.126404,-103.66988,-41.143456,-36.552608,-57.654957,15.427963,11.519937,-61.902687,-9.4741182,129.77638,-39.771286,125.29914,-37.223392,114.27528,-20.330021,6.7511821,-44.339279,-79.342255,-4.0458975,-112.41093,-21.208668,-32.03265,-16.547503,-16.550465,-35.438175,123.27644,-5.2773228,-45.040905,-10.07648,102.39565
16635000000,-3.5565615,-171.01593,-42.088287,-93.398407,-40.275791,-35.211281,-62.429707,-2.1503611,11.490736,-62.181141,-9.5099945,129.75323,-39.679504,84.47625,-35.844009,112.02074,-20.240301,5.9677453,-45.451836,-69.47731,-4.0705886,-112.63069,-21.285053,-33.510799,-16.469719,-15.923664,-35.505737,124.76767,-5.3118677,-45.643059,-10.02787,102.71023
16640000000,-3.5092626,-171.15248,-42.362061,-103.53799,-41.134815,-31.59502,-59.775906,52.23341,11.441258,-61.979645,-9.4807434,129.76868,-35.510292,98.880089,-35.959278,110.31223,-20.282141,7.0524011,-44.054745,-67.476151,-4.0654554,-112.64799,-21.162333,-32.94529,-16.372538,-15.648677,-35.196499,124.20509,-5.3851261,-45.697803,-10.058434,102.75836
16645000000,-3.5222976,-171.07579,-41.737923,-96.273796,-41.042271,-34.625111,-73.410187,-36.449799,11.427918,-61.852474,-9.5068808,129.79684,-43.02409,91.907242,-34.813713,107.25778,-20.335096,5.9871211,-45.19558,-77.062737,-4.067811,-113.01968,-21.322166,-33.488625,-16.24946,-16.514835,-35.800785,120.40469,-5.4161267,-45.145374,-10.048885,102.90802
16650000000,-3.5296693,-171.14401,-43.618973,-93.806808,-41.551884,-31.656469,-57.99028,22.317051,11.451501,-61.746613,-9.51511,129.76758,-51.110798,83.552399,-36.796818,108.67268,-20.243935,5.168231,-44.874607,-67.37365,-4.0783653,-113.03915,-21.280233,-32.255375,-16.38549,-16.876759,-35.432835,122.14902,-5.3659978,-44.975056,-10.057435,102.75502
16655000000,-3.5061104,-171.1953,-41.890007,-105.95512,-40.279961,-33.782314,-53.530895,32.607895,11.466505,-61.871937,-9.4849119,129.89764,-38.389435,88.377106,-36.950867,108.28981,-20.198095,5.8216109,-45.071117,-63.840973,-4.0659986,-113.11498,-21.325691,-32.35228,-16.333826,-16.166758,-34.800694,118.06046,-5.3433971,-45.165607,-10.076091,102.94899
16660000000,-3.490829,-171.1944,-41.511402,-103.61152,-40.379906,-31.683571,-55.130733,41.518772,11.467871,-61.988659,-9.4228544,129.83662,-37.010605,65.768387,-36.516102,104.53128,-20.167931,5.1928096,-45.130283,-80.556747,-4.0663633,-113.3728,-21.346027,-33.040031,-16.441566,-16.707033,-34.721302,120.74112,-5.3057132,-45.303776,-10.059834,102.9322
16665000000,-3.4967282,-171.27805,-43.09623,-103.1132,-41.505901,-39.164192,-68.68866,-139.75484,11.464458,-62.215988,-9.4605646,129.90527,-37.543446,74.632263,-35.885345,109.68441,-20.2113,5.2937579,-45.2733,-63.743526,-4.082695,-113.37945,-21.394814,-32.5205,-16.305729,-16.471249,-35.320507,122.05868,-5.3322315,-45.594681,-9.9968958,102.7065
16670000000,-3.5223312,-171.14035,-41.958916,-95.476425,-40.952095,-32.384781,-57.113789,71.507057,11.427334,-62.156319,-9.4449558,130.11111,-35.447994,17.388218,-36.123711,102.34724,-20.311184,4.9379416,-44.326477,-66.141479,-4.1137815,-113.74706,-21.429434,-32.529102,-16.108908,-17.79151,-36.073414,126.91557,-5.3902841,-45.604977,-10.038109,102.79247
16675000000,-3.5036426,-171.06366,-42.119099,-97.098862,-41.767094,-36.806873,-58.871918,173.55827,11.429393,-62.056232,-9.4394979,130.01601,-42.06744,-2.7290006,-35.746189,103.1964,-20.240364,5.5174031,-45.223625,-62.68277,-4.1015711,-113.63972,-21.403248,-33.683052,-16.049671,-17.972235,-34.962318,121.90346,-5.4615197,-45.033543,-10.029906,102.95048
16680000000,-3.5065417,-171.17928,-42.883877,-100.16077,-41.532764,-31.015009,-56.10915,55.089428,11.436628,-62.037312,-9.4091997,130.31641,-43.739548,-44.539993,-36.547066,104.09071,-20.303328,4.1699877,-43.769009,-71.030396,-4.0751557,-113.63859,-21.508028,-33.3484,-16.322296,-21.063284,-35.338791,121.99468,-5.4228415,-44.174152,-10.037344,102.70765
16685000000,-3.4940321,-171.14288,-41.722233,-99.955162,-42.585857,-22.903408,-62.575035,32.565598,11.457892,-62.02914,-9.4446945,130.12904,-43.975964,161.79233,-36.192364,112.97304,-20.365583,5.6510758,-43.802242,-72.82663,-4.0649714,-113.80396,-21.358713,-33.262989,-16.818539,-21.539803,-35.517105,122.33582,-5.2904615,-43.906898,-10.075148,102.89275
16690000000,-3.5061369,-171.20842,-43.534817,-106.45229,-41.321552,-34.836098,-55.165195,-12.763962,11.466063,-62.149387,-9.4305553,130.16357,-40.501076,-175.56111,-37.269756,116.77842,-20.156563,5.0371218,-42.376579,-65.400131,-4.0738726,-113.71403,-21.278692,-33.556118,-16.973722,-19.836315,-36.280632,120.11568,-5.1550112,-44.159409,-10.11269,102.6194
16695000000,-3.5110428,-171.1346,-43.601433,-91.729485,-42.674278,-31.467892,-65.719803,103.49913,11.455704,-62.362156,-9.4818172,129.98489,-38.311966,149.75183,-36.307018,113.22814,-20.298792,5.5959821,-43.981396,-76.152206,-4.068531,-113.81514,-21.310036,-33.125381,-16.999401,-18.048285,-35.962883,121.7179,-5.1170988,-44.808704,-10.135266,102.45218
16700000000,-3.5419645,-171.1794,-45.043037,-96.340324,-41.995823,-24.663198,-59.587196,131.98837,11.422121,-62.450974,-9.4629993,129.66356,-35.121197,115.24471,-35.427124,110.23681,-20.302515,5.5302086,-44.182301,-74.541763,-4.0831394,-113.81388,-21.285295,-33.715843,-16.860296,-16.169634,-36.315266,119.32405,-5.1342244,-45.105316,-10.086362,102.5079
16705000000,-3.5001731,-171.20406,-41.104721,-109.70015,-42.378757,-38.620426,-67.072006,10.789532,11.415793,-62.203598,-9.4411297,129.82635,-40.268566,124.8946,-36.69426,102.57153,-20.313528,5.4085693,-45.515732,-68.844826,-4.1106801,-113.72513,-21.433376,-33.595264,-16.760721,-14.969328,-35.895313,120.60767,-5.1486254,-45.284466,-10.057678,102.34924
16710000000,-3.5457458,-171.02353,-42.12014,-95.46711,-42.907104,-28.961679,-58.89019,86.443565,11.432014,-62.236179,-9.440671,129.93271,-41.01651,110.04448,-37.468704,106.34671,-20.353485,4.8371406,-44.076118,-74.383064,-4.1176639,-113.79393,-21.396427,-32.529854,-16.668787,-15.361458,-34.978043,122.52384,-5.1573195,-44.977253,-10.077003,102.37469
16715000000,-3.5401089,-171.35558,-41.601982,-103.29574,-42.753826,-24.462496,-59.376678,39.755882,11.47348,-62.234409,-9.4502163,130.06613,-47.520489,154.0002,-37.840405,116.4971,-20.067419,5.2133298,-44.193954,-59.909946,-4.1409798,-113.86677,-21.332567,-32.690125,-16.693775,-16.37339,-36.274395,121.11678,-5.0973601,-44.826111,-10.034459,102.59795
16720000000,-3.5486016,-171.56142,-42.785343,-105.12871,-43.402264,-35.400764,-60.809643,69.270767,11.469154,-62.512871,-9.378582,129.59981,-36.12365,143.765,-35.926472,108.06502,-20.105877,4.4499216,-45.197372,-75.710541,-4.1866503,-113.87469,-21.42049,-33.102062,-16.779148,-15.894255,-36.013954,118.84177,-5.0588365,-45.00919,-9.9987516,102.73377
16725000000,-3.5474737,-171.36363,-42.197029,-90.691574,-42.725491,-12.508505,-61.562119,58.589474,11.460228,-62.657238,-9.3540134,129.9332,-37.463554,117.68851,-35.719212,110.13226,-20.134567,5.7960382,-46.760746,-82.816017,-4.1578174,-114.02769,-21.27611,-34.120731,-16.611135,-13.759414,-35.521023,111.36733,-5.0274987,-45.612221,-9.9582052,102.75837
16730000000,-3.5435166,-171.64757,-42.241096,-105.41073,-42.342125,-26.140553,-58.091118,53.783886,11.426974,-62.723518,-9.3376245,129.87064,-38.722229,57.724449,-37.169704,104.27679,-20.067131,4.5165334,-44.750824,-73.16819,-4.2011294,-114.18562,-21.354399,-33.502159,-16.487478,-14.365681,-35.967133,118.35072,-5.1012053,-45.858944,-9.9813242,102.79588
16735000000,-3.5564895,-171.68915,-41.831078,-99.953026,-42.825821,-29.963177,-54.434227,60.114632,11.408022,-62.648468,-9.3315325,129.8956,-44.235767,70.538094,-37.071178,96.60881,-20.18959,4.016118,-44.31105,-73.75425,-4.1890965,-114.40498,-21.531937,-33.644554,-16.211843,-15.839803,-36.217327,116.72429,-5.1757097,-45.694588,-10.012297,102.74433
16740000000,-3.5252376,-171.91887,-41.430359,-106.65448,-43.280674,-30.071537,-59.745365,55.943703,11.404588,-62.587147,-9.3640671,130.11299,-42.035793,73.709923,-35.863884,99.566551,-20.02573,3.2454844,-47.426472,-57.149082,-4.2105742,-114.59064,-21.480036,-33.962849,-16.123529,-16.851385,-36.047543,115.17612,-5.1902919,-45.122719,-10.047524,102.99181
16745000000,-3.5194354,-171.92383,-41.691902,-110.43094,-44.338226,-30.691296,-59.901569,107.81748,11.430335,-62.425102,-9.3358269,129.8932,-52.96146,-28.79845,-36.161133,103.44948,-20.042854,3.257551,-46.099251,-68.916245,-4.2252741,-114.66455,-21.434431,-33.710213,-16.313894,-17.733793,-35.684868,118.83617,-5.1382194,-44.869179,-9.9935398,103.08881
16750000000,-3.5171094,-171.90077,-42.602108,-108.17025,-41.335781,-37.989292,-65.559799,159.30075,11.429964,-62.45092,-9.3401928,130.00053,-45.106632,-24.331915,-34.911095,104.39867,-20.212011,3.0481007,-44.799583,-73.565239,-4.2386193,-114.86638,-21.388826,-34.226685,-16.404284,-16.885769,-35.819141,113.85412,-5.0253696,-44.835327,-10.016733,102.86621
16755000000,-3.5187178,-171.81877,-42.005569,-94.788101,-43.773861,-43.133263,-67.378761,39.095566,11.420381,-62.688446,-9.2995625,130.07629,-51.089401,128.80655,-35.718143,104.43991,-20.187757,1.9826616,-44.466526,-79.575882,-4.2344527,-114.89707,-21.391285,-33.42205,-16.419815,-16.790031,-35.225525,113.10215,-4.9974751,-45.147289,-9.9927778,102.94285
16760000000,-3.5119138,-171.80135,-41.272751,-102.76369,-45.583599,-45.290951,-61.591354,154.95955,11.404649,-62.825603,-9.355093,129.80769,-45.715836,43.804981,-34.523773,103.20697,-20.216145,1.677191,-45.630184,-78.064499,-4.2361326,-115.0293,-21.472023,-34.251694,-16.21162,-17.09549,-36.105953,110.72298,-5.0517654,-45.511471,-10.018458,102.70299
16765000000,-3.5052462,-171.83664,-42.668133,-107.50324,-43.346539,-40.251827,-58.357471,43.103546,11.39938,-62.842529,-9.3321056,129.66061,-38.576122,7.7850103,-34.84721,109.19553,-20.219263,2.034745,-44.114777,-97.484428,-4.2607756,-115.16385,-21.380363,-34.810181,-16.165365,-17.594555,-34.750443,115.14249,-5.0596595,-45.144913,-9.990756,102.71703
16770000000,-3.5323334,-171.86143,-43.718689,-101.92538,-42.936321,-55.36166,-62.546223,107.43378,11.400687,-62.761715,-9.3273058,129.86014,-46.670555,-137.9632,-35.145668,107.19996,-20.266127,0.32157123,-44.682869,-75.30777,-4.2469749,-115.22281,-21.45013,-33.432941,-16.317423,-19.577427,-35.109428,115.7866,-5.0615511,-44.891151,-10.028529,102.69011
16775000000,-3.5325229,-171.93343,-42.935791,-103.82545,-40.964455,-42.451984,-58.890083,-16.170504,11.402835,-62.755295,-9.3758183,129.7084,-43.225906,-118.30168,-35.013992,100.14819,-20.235836,0.8497749,-46.76474,-89.160637,-4.2732258,-115.32753,-21.598579,-34.459949,-16.563126,-20.787868,-35.551361,118.42153,-5.0127158,-44.369705,-10.001216,102.71609
16780000000,-3.5142231,-171.91605,-42.024292,-91.215981,-42.194962,-46.723873,-57.605988,-10.346391,11.394729,-62.840126,-9.366293,129.98637,-37.403427,178.71812,-34.209545,101.98891,-20.245264,-0.61728132,-46.42511,-76.283485,-4.2665386,-115.52229,-21.442276,-35.00346,-17.026678,-20.725937,-35.100033,117.17446,-4.9115858,-44.33366,-10.010709,102.46313
16785000000,-3.4935515,-172.09346,-43.105289,-103.31306,-43.995655,-43.261688,-57.841064,71.266136,11.404756,-62.924553,-9.3795996,129.45029,-37.529415,127.44176,-34.660912,103.77904,-20.172569,-1.2723759,-44.797806,-78.817398,-4.255271,-115.5231,-21.395239,-34.509186,-17.107752,-18.01705,-34.845238,117.54097,-4.7920494,-44.841236,-10.040713,102.53082
16790000000,-3.4916651,-172.06201,-42.795013,-98.571892,-41.478298,-38.268898,-59.081398,81.522797,11.395687,-63.044998,-9.4182796,129.50127,-38.835129,116.28017,-34.405537,108.16615,-20.274916,0.071062282,-46.692883,-90.165909,-4.2696905,-115.66463,-21.446764,-34.910084,-16.926151,-15.942297,-34.165997,116.68079,-4.8345666,-45.542778,-10.027333,102.62654
16795000000,-3.5178516,-172.09805,-42.471516,-94.403236,-41.455124,-32.137558,-53.991989,61.809376,11.384096,-62.943321,-9.4098692,129.47313,-49.606869,42.211617,-34.580212,104.86782,-20.211882,0.29997215,-47.33049,-82.586319,-4.2627187,-115.69095,-21.378317,-34.854977,-16.669167,-16.688423,-34.719528,116.16315,-4.8577671,-45.719936,-10.060888,102.3755
16800000000,-3.5137355,-171.96349,-41.719376,-102.0955,-42.030277,-44.872173,-66.275627,49.707428,11.387723,-63.019573,-9.3829756,129.52522,-45.058067,56.171398,-34.314907,104.04693,-20.219385,-0.067054436,-47.553768,-82.489708,-4.2766695,-115.7721,-21.516535,-34.778461,-16.484928,-17.053482,-35.162342,116.24713,-4.8789129,-45.481495,-10.012055,101.88441
16805000000,-3.519712,-172.11012,-42.299129,-103.80483,-42.260857,-43.558144,-57.648117,30.980232,11.396729,-63.005486,-9.3591814,129.30547,-42.881618,73.161186,-34.304375,110.44452,-20.012186,-1.5479704,-47.642857,-72.24366,-4.2717385,-115.76597,-21.426115,-34.857582,-16.693729,-18.375597,-34.931053,116.32934,-4.8412714,-45.193275,-10.030066,102.19608
16810000000,-3.5379989,-172.06689,-42.865089,-93.492577,-41.673187,-33.874184,-53.369312,52.752884,11.392017,-63.158249,-9.3352623,129.37944,-42.841202,124.28656,-35.05666,101.50317,-20.190384,-1.590174,-46.996708,-74.765373,-4.2788987,-115.83077,-21.478193,-34.626667,-16.611673,-18.647459,-34.960045,113.4478,-4.8188224,-45.468857,-9.9692774,101.92056
16815000000,-3.5257354,-172.26097,-43.057598,-111.5517,-42.323696,-39.755482,-58.844608,116.17619,11.378817,-63.170418,-9.275383,128.65521,-42.571182,110.70383,-33.647751,100.71191,-20.217628,-2.9107358,-44.758221,-85.843582,-4.2835927,-116.00434,-21.484848,-35.636555,-16.857985,-17.755571,-35.699791,114.13443,-4.7746716,-45.73806,-9.9209318,102.34303
16820000000,-3.5408299,-172.25464,-42.994156,-97.21418,-42.246387,-36.478554,-63.41774,70.444519,11.374585,-63.207855,-9.2756042,129.02664,-40.483315,87.879066,-33.834877,100.87231,-20.1486,-2.6472011,-48.692112,-75.0979,-4.3185596,-115.96239,-21.560846,-35.702988,-16.738478,-17.282415,-35.58519,115.96697,-4.8133039,-46.351852,-9.8965302,102.4054
16825000000,-3.5491927,-172.35214,-41.861832,-94.738274,-40.09885,-25.486052,-52.693798,61.278328,11.36146,-63.347019,-9.2494211,129.33134,-43.30835,84.892754,-35.156158,101.61619,-20.123602,-2.0452659,-47.06987,-75.46376,-4.3249254,-116.10161,-21.585474,-35.237114,-16.451952,-18.024988,-36.028927,117.44167,-4.9056435,-46.376816,-9.8550501,102.29814
16830000000,-3.537863,-172.28679,-43.605583,-94.306274,-40.805485,-32.006607,-56.089191,-45.993721,11.364969,-63.215588,-9.2732182,129.5616,-35.932137,-24.831675,-34.330563,105.3721,-20.051273,-1.263671,-47.721786,-64.39679,-4.3462582,-116.29806,-21.483078,-34.893101,-16.40844,-19.669746,-35.79604,116.03121,-4.9557891,-45.841446,-9.8541412,102.61453
16835000000,-3.508101,-172.4034,-41.637672,-104.45203,-40.388409,-29.159786,-54.773907,41.232052,11.35852,-63.280869,-9.2335529,129.71158,-43.747597,-70.728912,-35.350357,97.941483,-20.028683,-1.7414827,-47.390087,-68.315598,-4.3590789,-116.39835,-21.554392,-35.069786,-16.51133,-21.150446,-35.70142,110.98175,-4.928225,-45.051815,-9.8705397,102.76131
16840000000,-3.5069153,-172.64464,-42.506802,-110.92995,-41.975189,-27.758884,-53.134655,-11.362161,11.365709,-63.238392,-9.2546034,129.5611,-39.032642,-81.81073,-35.063747,98.362244,-20.2234,-0.34454849,-46.908691,-88.492546,-4.3652964,-116.51606,-21.668873,-35.29002,-16.667217,-21.692356,-35.41124,102.65131,-4.8136163,-44.931374,-9.8833027,103.07046
16845000000,-3.4909465,-172.62093,-43.863586,-109.74968,-41.214954,-19.129011,-73.758194,3.9133151,11.354144,-63.312775,-9.2503872,129.70335,-45.986843,-0.1387955,-34.096893,88.022125,-20.195101,-1.3540515,-45.127357,-86.843201,-4.3577304,-116.65484,-21.572367,-35.945881,-16.964266,-20.719776,-35.272961,106.48097,-4.729219,-45.177292,-9.8950453,102.9777
16850000000,-3.4793127,-172.53181,-42.499161,-109.94305,-42.900505,-13.4633,-72.322067,71.767502,11.358702,-63.3116,-9.237277,129.83107,-50.82399,4.4287128,-33.140419,86.296959,-20.274151,-0.5074262,-47.828823,-76.147835,-4.3503852,-116.71646,-21.55159,-36.43969,-16.965599,-19.852762,-35.730171,98.483391,-4.7253051,-45.675564,-9.9597034,103.43688
16855000000,-3.4864316,-172.39082,-42.149555,-97.842781,-43.448521,-14.364877,-57.740772,13.406468,11.338687,-63.31356,-9.2597723,129.9673,-40.937492,-13.421955,-34.011028,91.223831,-20.254389,0.50084841,-49.732529,-89.186493,-4.3409414,-116.93185,-21.631691,-35.613773,-16.884657,-19.18779,-34.849319,102.84994,-4.777647,-45.915703,-9.971818,102.88324
16860000000,-3.4960921,-172.39793,-42.076443,-97.463348,-47.636627,9.9708138,-56.063007,49.880993,11.35301,-63.319599,-9.259861,129.97095,-38.679092,2.152673,-34.052116,81.734077,-20.359476,-0.63745683,-46.349483,-76.05304,-4.3377438,-116.93635,-21.640589,-35.790497,-16.713829,-19.787422,-34.695042,100.38758,-4.7986064,-45.667675,-9.9256525,103.21803
16865000000,-3.5056257,-172.46916,-42.435474,-102.49275,-45.659466,-5.0973234,-68.378723,54.866016,11.357771,-63.419434,-9.2710238,129.92924,-44.038883,-65.073959,-33.244808,89.943016,-20.221151,0.42932534,-45.923111,-72.532021,-4.3514128,-116.75887,-21.619375,-34.778034,-16.878141,-21.8755,-34.602745,99.856682,-4.7763739,-45.0303,-9.9339743,102.89722
16870000000,-3.5121102,-172.3494,-43.458553,-107.0457,-44.947357,-11.394679,-61.017063,-9.4368582,11.370831,-63.435806,-9.2892599,129.82327,-39.041203,-156.03453,-33.647827,92.892029,-20.292557,2.588527,-49.647846,-77.592735,-4.3653207,-116.76984,-21.494238,-34.614395,-17.366529,-20.773796,-33.778149,98.916153,-4.652164,-44.858185,-9.9486589,102.79372
16875000000,-3.5041432,-172.42656,-42.111233,-103.58492,-47.831028,2.7112796,-65.9076,40.171848,11.369682,-63.472572,-9.3022022,130.01036,-41.88414,151.09518,-33.076538,91.580925,-20.500166,-0.23513044,-44.402817,-71.65564,-4.380795,-116.79113,-21.642242,-35.733624,-17.674545,-16.815735,-33.411163,102.11629,-4.5301108,-45.427105,-10.005481,102.70723
16880000000,-3.5256207,-172.32982,-42.45784,-91.524864,-48.064621,0.1032766,-55.364948,154.08708,11.34746,-63.542568,-9.3148565,129.76158,-36.100643,111.69299,-32.257259,89.868439,-20.513371,1.0346199,-47.651241,-84.602669,-4.3641934,-116.80606,-21.676458,-35.422867,-17.386438,-13.584046,-33.198681,106.93256,-4.5505009,-46.130257,-9.9897795,102.72655
16885000000,-3.5399172,-172.38091,-43.819794,-102.78583,-46.571732,-4.3001957,-63.807865,-16.804703,11.346633,-63.502716,-9.279808,129.76999,-41.904934,73.282181,-32.593613,94.636948,-20.669962,0.097138882,-45.581543,-79.398323,-4.3995848,-116.88096,-21.601803,-35.90192,-16.87479,-12.702193,-32.826931,106.05295,-4.6158624,-46.455257,-10.008843,102.65426
16890000000,-3.5074706,-172.31512,-41.626743,-95.11293,-51.885838,-1.9114434,-56.099426,17.113375,11.363894,-63.45607,-9.282486,129.49669,-48.941502,-22.436636,-32.116829,92.866203,-20.774616,0.88981116,-45.480621,-91.090324,-4.4042726,-116.91822,-21.542818,-35.626244,-16.561249,-14.5795,-32.751614,105.3827,-4.7075181,-45.981266,-9.9637499,102.26015
16895000000,-3.5419023,-172.45332,-42.885952,-95.336456,-69.82576,-10.385084,-59.551987,58.254398,11.387555,-63.587437,-9.2864037,129.62442,-51.409405,-105.19312,-33.197163,94.242233,-20.646019,-0.065850161,-47.355236,-73.627296,-4.4080153,-116.93353,-21.702309,-35.171661,-16.688902,-16.779947,-32.930614,106.00845,-4.671186,-45.514721,-9.9675999,102.05321
16900000000,-3.5374844,-172.55246,-43.316933,-97.980965,-55.356232,-20.595739,-54.46796,5.28898,11.368806,-63.604374,-9.2822247,129.32813,-42.809002,160.36874,-32.530697,94.974297,-20.690044,-1.0776457,-46.235825,-73.080963,-4.4057741,-116.97169,-21.87225,-36.732388,-17.075977,-17.34132,-32.167862,105.41735,-4.5801721,-45.429577,-9.9258528,102.13435
16905000000,-3.5829062,-172.56763,-42.300301,-102.45116,-50.801914,-24.933947,-56.016045,72.358704,11.361379,-63.759129,-9.1930504,129.14926,-38.763035,-170.34483,-33.037975,93.472443,-20.877272,-1.1037467,-46.218388,-79.407806,-4.4342079,-116.88628,-21.683834,-35.909527,-17.452072,-15.827077,-33.023888,110.26319,-4.5357819,-45.570404,-9.8941288,102.39616
16910000000,-3.5647144,-172.50505,-42.035919,-97.441422,-51.095963,-99.29731,-57.094131,69.250793,11.357034,-63.719109,-9.196722,129.33899,-34.027153,116.9125,-32.840801,95.763321,-20.742931,-1.8668209,-46.805069,-68.577179,-4.4616032,-116.9275,-21.710323,-35.964294,-17.262686,-13.083363,-33.284775,111.96072,-4.4880142,-46.250259,-9.8452902,101.76276
16915000000,-3.5642829,-172.73911,-42.647842,-100.8602,-50.134308,-94.686546,-62.292381,33.881222,11.361613,-63.717949,-9.1866922,129.26173,-37.887253,109.69958,-33.048187,102.31832,-20.511206,-1.8193897,-49.74559,-80.25563,-4.465785,-116.97823,-21.701294,-35.961636,-16.81962,-12.109745,-33.328022,109.69315,-4.5502872,-46.453911,-9.7971172,102.53988
16920000000,-3.6050088,-172.8868,-43.689838,-97.74649,-45.396767,-74.551369,-61.160515,111.86098,11.364095,-63.694561,-9.1385441,129.3573,-61.139748,-125.62685,-31.98313,102.03967,-20.596613,-3.1054971,-49.201118,-73.549622,-4.519743,-117.08992,-21.543249,-35.961464,-16.349546,-14.131533,-32.464008,110.40038,-4.6153359,-46.2118,-9.7625351,102.50047
16925000000,-3.5920582,-173.0878,-43.246525,-99.728989,-44.236958,-74.10907,-57.514923,7.1881084,11.374431,-63.888943,-9.1062927,129.6011,-38.782692,-134.85768,-32.685253,101.57122,-20.324049,-2.7721198,-47.780972,-74.376038,-4.5529633,-117.19511,-21.723988,-36.51675,-16.522341,-18.421974,-33.704262,107.91516,-4.6047029,-45.741615,-9.7103539,102.67052
16930000000,-3.5941899,-173.32356,-41.733246,-99.991547,-41.947968,-67.781563,-55.739685,-8.4001188,11.362994,-63.900696,-9.0733213,129.76884,-34.131645,-147.58141,-32.311245,98.866005,-20.428555,-4.4720197,-47.204571,-73.068504,-4.5772014,-117.26404,-21.61936,-35.40131,-16.816936,-19.971794,-33.456177,107.90112,-4.5622435,-45.303776,-9.7510424,103.14517
16935000000,-3.5877657,-173.48236,-43.579918,-104.23383,-40.791504,-57.867645,-53.595509,41.058346,11.351657,-64.077774,-9.0671682,130.09262,-36.590958,-159.76857,-33.339134,94.227783,-20.328918,-5.3263211,-46.299278,-64.554077,-4.5864415,-117.659,-21.732258,-36.444054,-17.255793,-20.041842,-33.863953,104.46976,-4.4566126,-45.453468,-9.781743,103.24824
16940000000,-3.5690737,-173.69366,-43.866886,-101.92881,-41.792374,-64.826691,-62.04789,-73.588448,11.348363,-64.038673,-9.1399345,129.90742,-35.748459,175.75327,-33.017208,90.874893,-20.073614,-4.0529718,-53.80014,-92.069176,-4.5935197,-117.82629,-21.834902,-36.403057,-17.357309,-17.836872,-33.579403,100.81688,-4.3711901,-45.964252,-9.7989435,103.32924
16945000000,-3.5480473,-173.68025,-43.81979,-107.85955,-41.501854,-58.021297,-60.778976,11.377801,11.345205,-64.137337,-9.1309156,130.06104,-39.482346,122.61946,-32.972004,89.312996,-20.005447,-4.6486883,-48.77993,-83.760437,-4.5983305,-118.1745,-21.682158,-36.528133,-17.102915,-15.824876,-32.973801,99.437195,-4.3634901,-46.228615,-9.8076124,103.43881
16950000000,-3.5367794,-173.64445,-43.035648,-93.532417,-41.63839,-45.304192,-60.14521,109.31958,11.346579,-64.137787,-9.1391172,130.22993,-45.128708,69.264183,-32.331947,89.392609,-19.91704,-4.9442863,-49.428997,-68.804977,-4.5991302,-118.44794,-21.738136,-36.626694,-16.842442,-16.307325,-33.109192,97.775078,-4.4071789,-46.750454,-9.9067221,103.33571
16955000000,-3.5376155,-173.61655,-43.163292,-103.28527,-40.849316,-51.130383,-72.692383,-65.0867,11.355681,-64.344925,-9.1788177,130.24931,-48.519527,-120.44084,-32.535118,85.914604,-19.919708,-5.3436155,-49.319614,-66.341003,-4.5800085,-118.50272,-21.863087,-36.852428,-16.732685,-17.605249,-33.22821,95.638412,-4.4413462,-46.338379,-9.8763542,103.33703
16960000000,-3.5028284,-173.61899,-42.166386,-103.0909,-41.200298,-48.539974,-54.723728,75.145721,11.340028,-64.462502,-9.1413965,130.12973,-45.162895,-158.46954,-31.792692,82.845184,-19.918432,-5.3411541,-47.906044,-70.354149,-4.5678816,-118.59442,-21.938143,-37.589668,-16.892933,-18.67041,-32.505394,97.283226,-4.4096818,-46.282669,-9.9606504,102.89733
16965000000,-3.539535,-173.37483,-44.616245,-103.74915,-42.378632,-45.609558,-75.503311,-59.900002,11.315685,-64.491142,-9.2302628,130.3378,-42.849697,115.59072,-31.497719,85.491608,-19.805071,-6.3515387,-48.245121,-58.312904,-4.5646124,-118.7734,-21.885254,-36.97295,-17.091856,-17.111618,-32.143486,98.370079,-4.3489776,-46.436348,-9.9657669,103.15051
